PSYKINEMATIX SESSION DATA
e3f20 - full_spd2
AFRDATA (group #1)
#3 (13/06/16, 11:47:54)
Independent Variables
 Variable	Value	
mxlc	70	
mnlc	20	
life	150	
Fitting
Coher Slope (% per unit)	Coher Threshold	Condition	Criterion (%)	Task	Variables	
0.8556392797078177	9.561002364167129	SpeedSizeDurDots	75	MOCScoher (New Discrimination)	spdarc = 120, dotnum = 400, obsize = 8, dur = 300	
Events
Kind	Name	StartTime	EndTime	Prefly	Onset	Offset	Duration	stimulusRT	Input	Instance Index	Levels	Nb Samples	Response	Scoring	Type	Variable Name	
Method	New Conditions	8.423393964767456	159.9352679848671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	8.423553943634033	9.982833981513977	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	8.42411196231842	9.979753971099854	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	8.697751998901367	9.206087946891785	0.08064395189285278	8.792687952518463	9.202723979949951	0.410036027431488	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	9.983208000659943	11.23067498207092	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	9.98363596200943	11.22776395082474	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	10.23596400022507	10.7157489657402	0.06508100032806396	10.31274795532227	10.71278494596481	0.4000369906425476	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	11.23102098703384	12.55091595649719	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	11.23144400119781	12.54795998334885	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	11.48378098011017	11.95576399564743	0.06463199853897095	11.55278795957565	11.9527599811554	0.3999720215797424	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	12.55129897594452	13.86289596557617	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	12.55172395706177	13.85991197824478	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	12.80402797460556	13.28578895330429	0.06671601533889771	12.88276696205139	13.28278994560242	0.4000229835510254	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	13.86323899030685	15.18261498212814	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	13.8636599779129	15.17989897727966	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	14.11596494913101	14.58508294820786	0.06077903509140015	14.18280595541	14.58285397291183	0.4000480175018311	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	15.18280398845673	16.4869339466095	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	15.18303596973419	16.48420095443726	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	15.43533599376678	15.90504598617554	0.05949199199676514	15.50287294387817	15.90281796455383	0.3999450206756592	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	16.48711794614792	17.83081096410751	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	16.48734396696091	17.82784098386765	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
