PSYKINEMATIX SESSION DATA
e3i09 - IOVD_spd0.9
AFRDATA (group #1)
#4 (21/06/16, 14:36:11)
Independent Variables
 Variable	Value	
mxli	100	
mnli	50	
life	150	
Fitting
Coher Slope (% per unit)	Coher Threshold	Condition	Criterion (%)	Task	Variables	
0.1798112927995559	103.8220063335651	SpeedSizeDurDots	75	MOCScoher (New Discrimination)	spd = 0.9, dotnum = 400, obsize = 8, dur = 300	
Events
Kind	Name	StartTime	EndTime	Prefly	Onset	Offset	Duration	stimulusRT	Input	Instance Index	Levels	Nb Samples	Response	Scoring	Type	Variable Name	
Method	MOCScoher (New Discrimination	39.66946297883987	40.96555298566818	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	39.66971498727798	40.96214801073074	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	39.92212498188019	40.39038401842117	0.06395900249481201	39.98883700370789	40.38881200551987	0.3999750018119812	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	40.96589702367783	42.27707803249359	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	40.96632200479507	42.27369898557663	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	41.21886199712753	41.69038999080658	0.06589698791503906	41.28881299495697	41.68885397911072	0.4000409841537476	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	42.27742201089859	43.46973901987076	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	42.27784597873688	43.466668009758	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	42.53031700849533	43.00114297866821	0.06309497356414795	42.59885501861572	42.99890202283859	0.4000470042228699	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	43.46992498636246	44.93341600894928	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	43.47015100717545	44.92995500564575	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	43.72254002094269	44.19039499759674	0.0639680027961731	43.78881597518921	44.1888610124588	0.4000450372695923	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	44.93376100063324	46.11778098344803	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	44.93419802188873	46.11448299884796	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	45.18668103218079	45.66052001714706	0.06605899333953857	45.25890600681305	45.65891897678375	0.4000129699707031	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	46.11812400817871	47.36532002687454	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	46.11855202913284	47.36218297481537	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	46.3709459900856	46.84116297960281	0.06320500373840332	46.43891102075577	46.83894002437592	0.4000290036201477	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	47.36550402641296	48.69311600923538	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	47.36573100090027	48.6900389790535	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	47.61811101436615	48.09119099378586	0.0635489821434021	47.68893998861313	48.08897799253464	0.4000380039215088	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	48.69331097602844	49.97388899326324	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	48.69353598356247	49.9704310297966	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	48.94602501392365	49.4205629825592	0.06604796648025513	49.01899701356888	49.4189670085907	0.3999699950218201	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	49.97423303127289	51.54124301671982	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	49.97465598583221	51.53779798746109	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	50.22705399990082	50.70060497522354	0.06301099061965942	50.29898798465729	50.69900697469711	0.4000189900398254	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	51.54158598184586	52.83699202537537	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	51.54201102256775	52.83363997936249	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	51.79448902606964	52.27063399553299	0.06352394819259644	51.86904400587082	52.26903599500656	0.3999919891357422	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	52.8373349905014	54.25349003076553	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	52.83775597810745	54.25003302097321	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	53.09030401706696	53.56060302257538	0.06602495908737183	53.15901702642441	53.55904603004456	0.4000290036201477	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	54.25383698940277	55.50956600904465	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	54.2542610168457	55.50639301538467	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	54.50668698549271	54.98135900497437	0.06331902742385864	54.57907801866531	54.97909599542618	0.4000179767608643	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	55.50975102186203	56.85381799936295	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	55.50997698307037	56.85039699077606	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	55.7623850107193	56.23068600893021	0.0638120174407959	55.82909202575684	56.22906601428986	0.39997398853302	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	56.85416001081467	58.26940697431564	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	56.85458302497864	58.26595801115036	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	57.10713702440262	57.58068698644638	0.06536996364593506	57.17909598350525	57.57912701368332	0.4000310301780701	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	58.26975500583649	59.46170002222061	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	58.27018702030182	59.45859003067017	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	58.52264899015427	58.99136602878571	0.06306898593902588	58.58914601802826	58.98916202783585	0.4000160098075867	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	59.46188402175903	60.64579600095749	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	59.46210902929306	60.64266502857208	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	59.71451598405838	60.19077497720718	0.06395202875137329	59.78916597366333	60.18915301561356	0.3999870419502258	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	60.64597898721695	61.94944202899933	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	60.64620298147202	61.9459770321846	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	60.89863699674606	61.37077498435974	0.06685203313827515	60.96919000148773	61.36918503046036	0.3999950289726257	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	61.94979500770569	63.13400900363922	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	61.9502170085907	63.1306340098381	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	62.20259302854538	62.67080903053284	0.06343096494674683	62.2691850066185	62.66920202970505	0.4000170230865479	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	63.13435298204422	64.34175503253937	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	63.13477802276611	64.33863997459412	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	63.38716298341751	63.86149197816849	0.06286001205444336	63.45922100543976	63.85923701524734	0.4000160098075867	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	64.34193903207779	65.70153498649597	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	64.34216398000717	65.69840401411057	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	64.59459298849106	65.07146000862122	0.06412601470947266	64.66924703121185	65.06924098730087	0.3999939560890198	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	65.70171999931335	66.94125998020172	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	65.70194399356842	66.93785798549652	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	65.9543160200119	66.42084097862244	0.06362199783325195	66.01920998096466	66.41926199197769	0.400052011013031	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	66.94160503149033	68.22985297441483	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	66.94202703237534	68.22644603252411	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	67.19452202320099	67.66088002920151	0.06314098834991455	67.25923800468445	67.65929400920868	0.400056004524231	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	68.23019802570343	69.389613032341	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	68.23061901330948	69.38647502660751	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	68.48308402299881	68.96159899234772	0.06487995386123657	68.55929797887802	68.95935398340225	0.400056004524231	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	69.38982099294662	70.58961898088455	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	69.39006000757217	70.58648097515106	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	69.64256101846695	70.11157500743866	0.06311601400375366	69.70932501554489	70.1093630194664	0.4000380039215088	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	70.58982300758362	71.89373397827148	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	70.59006202220917	71.89025902748108	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	70.8425509929657	71.31093901395798	0.06371498107910156	70.90937501192093	71.30935001373291	0.3999750018119812	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	71.89407700300217	73.10933798551559	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	71.89450001716614	73.10595899820328	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	72.1470519900322	72.62098902463913	0.06400603055953979	72.21936202049255	72.61937499046326	0.4000129699707031	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	73.10968202352524	74.36473500728607	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	73.11010497808456	74.36162602901459	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	73.36254900693893	73.83160400390625	0.06274402141571045	73.42937499284744	73.82941001653671	0.40003502368927	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	74.36492699384689	75.61301600933075	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	74.36515402793884	75.60978299379349	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	74.61753398180008	75.09165900945663	0.06327903270721436	74.6894199848175	75.08941799402237	0.3999980092048645	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	75.61320400238037	76.80568897724152	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	75.61343097686768	76.80229598283768	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	75.86590200662613	76.34099000692368	0.06626600027084351	75.93944698572159	76.33939898014069	0.3999519944190979	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	76.80603098869324	77.9821190237999	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	76.80645799636841	77.97867000102997	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
