PSYKINEMATIX SESSION DATA
e3f20 - full_spd2
AFRDATA (group #1)
#5 (21/06/16, 14:28:18)
Independent Variables
 Variable	Value	
mxlc	50	
mnlc	0	
life	150	
Fitting
Coher Slope (% per unit)	Coher Threshold	Condition	Criterion (%)	Task	Variables	
0.7359019618915638	9.757916875383476	SpeedSizeDurDots	75	MOCScoher (New Discrimination)	spdarc = 120, dotnum = 400, obsize = 8, dur = 300	
Events
Kind	Name	StartTime	EndTime	Prefly	Onset	Offset	Duration	stimulusRT	Input	Instance Index	Levels	Nb Samples	Response	Scoring	Type	Variable Name	
Method	New Conditions	5.789101004600525	158.0708760023117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	5.789259016513824	7.141478002071381	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	5.789821982383728	7.138680994510651	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	6.063628971576691	6.560289978981018	0.07574301958084106	6.148410975933075	6.558395981788635	0.4099850058555603	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	7.141833007335663	8.453824996948242	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	7.142257988452911	8.451115012168884	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	7.394585013389587	7.860037982463837	0.06143695116043091	7.458329975605011	7.858434975147247	0.4001049995422363	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	8.454171001911163	9.645088016986847	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	8.454598009586334	9.642693996429443	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	8.706834018230438	9.17069000005722	0.05950194597244263	8.76836097240448	9.168464004993439	0.4001030325889587	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	9.645272970199585	10.86857396364212	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	9.645501017570496	10.86616998910904	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	9.897751986980438	10.36070996522903	0.05923497676849365	9.958391010761261	10.35848796367645	0.4000969529151917	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	10.86875998973846	12.21346300840378	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	10.86898601055145	12.2105929851532	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	11.1212449669838	11.59006398916245	0.06241405010223389	11.18852001428604	11.58848196268082	0.3999619483947754	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	12.21381098031998	13.48565101623535	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	12.21423697471619	13.48289799690247	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	12.46642899513245	12.93007701635361	0.0594639778137207	12.52848297357559	12.92851901054382	0.4000360369682312	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	13.48599696159363	14.86930596828461	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	13.48642098903656	14.86681997776031	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
