PSYKINEMATIX SESSION DATA
E3C04 - CD_spd0.3
AFRDATA (group #1)
#1 (07/06/16, 15:14:49)
Independent Variables
 Variable	Value	
dotrad	0.02500000037252903	
disp	15	
mxlc	100	
mnlc	0	
Fitting
Coher Slope (% per unit)	Coher Threshold	Condition	Criterion (%)	Task	Variables	
0.7645825048827293	90.7484269621909	SpeedSizeDurDots	75	MOCScoher (New Discrimination)	spdarc = 18, dotnum = 400, obsize = 8, dur = 300	
Events
Kind	Name	StartTime	EndTime	Prefly	Onset	Offset	Duration	stimulusRT	Input	Instance Index	Levels	Nb Samples	Response	Scoring	Type	Variable Name	
Method	New Conditions	5.774096965789795	176.0129010081291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	5.774255990982056	7.595614969730377	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	5.774823009967804	7.59343296289444	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	6.04832398891449	6.536269962787628	0.07232898473739624	6.133334994316101	6.533293962478638	0.3999589681625366	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	7.595959007740021	8.988023996353149	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	7.596383988857269	8.986101984977722	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	7.848715960979462	8.316275000572205	0.06031703948974609	7.913335978984833	8.313322961330414	0.3999869823455811	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	8.988367974758148	10.45996296405792	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	8.988793969154358	10.4579199552536	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	9.241038978099823	9.706301987171173	0.05870902538299561	9.303339958190918	9.703321993350983	0.3999820351600647	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	10.46030700206757	11.81971800327301	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	10.46073299646378	11.81778997182846	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	10.7131530046463	11.18634796142578	0.05871498584747314	10.78338998556137	11.18340396881104	0.4000139832496643	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	11.82006496191025	13.3075670003891	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	11.82050096988678	13.30553996562958	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	12.07277995347977	12.54629600048065	0.05864101648330688	12.14340096712112	12.54335099458694	0.3999500274658203	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	13.3079109787941	14.7554919719696	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	13.30833595991135	14.75341796875	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	13.56061595678329	14.02637600898743	0.05849802494049072	13.62337499856949	14.02343600988388	0.4000610113143921	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	14.75583696365356	16.40365397930145	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	14.75626200437546	16.40151399374008	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	15.00861197710037	15.47635096311569	0.06056100130081177	15.07344400882721	15.47342300415039	0.3999789953231812	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	16.40399897098541	17.93929398059845	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	16.40442395210266	17.93721896409988	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	16.65679097175598	17.12641799449921	0.05868303775787354	16.72339797019958	17.12347996234894	0.400081992149353	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	17.93965095281601	19.44305300712585	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	17.9400799870491	19.44100397825241	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	18.19240599870682	18.65642696619034	0.05884397029876709	18.25335597991943	18.65345698595047	0.4001010060310364	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	19.44339799880981	20.94766300916672	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	19.44382500648499	20.94555997848511	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	19.6961669921875	20.16647100448608	0.05864799022674561	19.76349800825119	20.16351097822189	0.4000129699707031	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	20.94801300764084	22.49938100576401	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	20.94844496250153	22.49729996919632	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	21.20071595907211	21.66643196344376	0.05913299322128296	21.26347798109055	21.66350096464157	0.4000229835510254	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	22.49972498416901	25.15625196695328	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	22.50015097856522	25.15371400117874	NA	NA	NA	NA	NA	Button 1	NA	NA	NA	Hit	NA	NA	NA	
Composed Stimuli	New Timeline	22.75243598222733	23.21649199724197	0.05893802642822266	22.81344896554947	23.21355497837067	0.4001060128211975	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	25.15659898519516	26.42709696292877	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	25.15702795982361	26.4251149892807	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Miss	NA	NA	NA	
Composed Stimuli	New Timeline	25.40930199623108	25.8765270113945	0.06040900945663452	25.47353398799896	25.87357795238495	0.4000439643859863	-2	NA	NA	NA	NA	NA	NA	NA	NA	
Method	MOCScoher (New Discrimination	26.42744100093842	27.85206699371338	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	
Procedure	New Discrimination	26.4278729557991	27.84994500875473	NA	NA	NA	NA	NA	Button 4	NA	NA	NA	Hit	NA	NA	NA	
